"Matrix_Index_A","Matrix_Index_B","Region_A","Region_B","Connectivity_A","Connectivity_B","Difference","Effect_Size","Abs_Effect_Size","Bayesian_P_Value","Comparison","Effect_Category","Significance_Category","Combined_Category","index.x","RegionA_Area","RegionA_Side","RegionA_Name","color.x","ctxlabel.x","RSNsID.x","RSNsID17.x","X.x","Y.x","Z.x","RegionA_RSN","RegionA_RSNName","R.x","G.x","B.x","index.y","RegionB_Area","RegionB_Side","RegionB_Name","color.y","ctxlabel.y","RSNsID.y","RSNsID17.y","X.y","Y.y","Z.y","RegionB_RSN","RegionB_RSNName","R.y","G.y","B.y","Connection_Name","Network_Pair","Brain_Regions","Direction"
31,60,31,68,-0.00546376686132238,0.0264789352595909,0.0319427021209133,0.369164849599944,0.369164849599944,0.0780000000000001,"S3_vs_S2","Small","Not Significant","Neither",30,"bankssts","lateral","rh-bankssts","#196428","cortical",7,14,142.2,75.719,106.32,"Default","DMN",205,62,78,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"rh-bankssts ↔ lh-parahippocampal","DMN - SUB","bankssts - parahippocampal","Increased"
32,60,32,68,0.00975620685621781,0.0830061982532154,0.0732499913969976,0.846557124532226,0.846557124532226,0.01,"S3_vs_S2","Large","Marginally Significant","Gold Standard",31,"superior temporal","lateral","rh-superiortemporal","#8cdcdc","cortical",2,4,152.47,72.882,137.34,"Somatomotor","SM",70,130,180,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"rh-superiortemporal ↔ lh-parahippocampal","SM - SUB","superior temporal - parahippocampal","Increased"
33,60,33,68,-0.0126987122245494,0.0126733506239277,0.0253720628484771,0.293227345953492,0.293227345953492,0.143,"S3_vs_S2","Small","Not Significant","Neither",32,"transverse temporal","lateral","rh-transversetemporal","#9696c8","cortical",2,4,139.57,83.421,129.01,"Somatomotor","SM",70,130,180,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"rh-transversetemporal ↔ lh-parahippocampal","SM - SUB","transverse temporal - parahippocampal","Increased"
34,60,34,68,-0.036271018264915,0.0226892990461863,0.0589603173111013,0.681410000635706,0.681410000635706,0.034,"S3_vs_S2","Medium","Marginally Significant","Significant Only",33,"insula","lateral","rh-insula","#ffc020","cortical",4,7,150.06,91.251,149.93,"Ventral Attention","VA",196,58,250,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"rh-insula ↔ lh-parahippocampal","VA - SUB","insula - parahippocampal","Increased"
35,60,43,68,-0.00356223061965116,0.00566280977105394,0.0092250403907051,0.106614670089491,0.106614670089491,0.748,"S3_vs_S2","Negligible","Not Significant","Neither",49,"lateral orbitofrontal","medial","lh-lateralorbitofrontal","#ccb68e","cortical",5,10,164.95,153.66,177.57,"Limbic","LS",220,248,164,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-lateralorbitofrontal ↔ lh-parahippocampal","LS - SUB","lateral orbitofrontal - parahippocampal","Increased"
36,60,44,68,-0.0336189412565409,-0.0327719454923487,0.000846995764192178,0.00978881068721731,0.00978881068721731,0.992,"S3_vs_S2","Negligible","Not Significant","Neither",50,"pars orbitalis","lateral","lh-parsorbitalis","#146432","cortical",7,17,160.51,173.78,180.04,"Default","DMN",205,62,78,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-parsorbitalis ↔ lh-parahippocampal","DMN - SUB","pars orbitalis - parahippocampal","Increased"
37,60,45,68,-0.0117462050560187,-0.00290892546350625,0.0088372795925125,0.102133281626998,0.102133281626998,0.68,"S3_vs_S2","Negligible","Not Significant","Neither",51,"frontal pole","medial","lh-frontalpole","#640064","cortical",5,10,156.03,135.72,212.15,"Limbic","LS",220,248,164,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-frontalpole ↔ lh-parahippocampal","LS - SUB","frontal pole - parahippocampal","Increased"
38,60,46,68,0.0226397294336035,-0.000511208714774226,-0.0231509381483777,-0.267557596326454,0.267557596326454,0.614,"S3_vs_S2","Small","Not Significant","Neither",52,"medial orbitofrontal","medial","lh-medialorbitofrontal","#c8234b","cortical",5,10,163.12,136.09,179.07,"Limbic","LS",220,248,164,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-medialorbitofrontal ↔ lh-parahippocampal","LS - SUB","medial orbitofrontal - parahippocampal","Decreased"
39,60,47,68,-0.0802729287918851,-0.0790647508028322,0.00120817798905293,0.0139630280472319,0.0139630280472319,0.975,"S3_vs_S2","Negligible","Not Significant","Neither",53,"pars triangularis","lateral","lh-parstriangularis","#dc3c14","cortical",7,17,144.78,177.58,176.98,"Default","DMN",205,62,78,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-parstriangularis ↔ lh-parahippocampal","DMN - SUB","pars triangularis - parahippocampal","Increased"
40,60,48,68,-0.0862495064836165,-0.0873030283858771,-0.00105352190226057,-0.0121756529277352,0.0121756529277352,0.931,"S3_vs_S2","Negligible","Not Significant","Neither",54,"pars opercularis","lateral","lh-parsopercularis","#dcb48c","cortical",4,17,130.73,180.01,161.75,"Ventral Attention","VA",196,58,250,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-parsopercularis ↔ lh-parahippocampal","VA - SUB","pars opercularis - parahippocampal","Decreased"
41,60,49,68,-0.109245011684372,-0.0904800527685998,0.0187649589157723,0.216868416756602,0.216868416756602,0.755,"S3_vs_S2","Small","Not Significant","Neither",55,"rostral middle frontal","lateral","lh-rostralmiddlefrontal","#4b327d","cortical",6,8,132.2,162.86,192.97,"Frontoparietal","FP",230,148,34,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-rostralmiddlefrontal ↔ lh-parahippocampal","FP - SUB","rostral middle frontal - parahippocampal","Increased"
42,60,50,68,-0.0679874024135806,-0.069564219306278,-0.00157681689269742,-0.0182234229538829,0.0182234229538829,0.931,"S3_vs_S2","Negligible","Not Significant","Neither",56,"superior frontal","medial","lh-superiorfrontal","#14dca0","cortical",7,17,103.54,139.77,174.04,"Default","DMN",205,62,78,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-superiorfrontal ↔ lh-parahippocampal","DMN - SUB","superior frontal - parahippocampal","Decreased"
43,60,51,68,-0.0665540320455293,-0.0703856723806803,-0.00383164033515107,-0.0442826321546864,0.0442826321546864,0.864,"S3_vs_S2","Negligible","Not Significant","Neither",57,"caudal middle frontal","lateral","lh-caudalmiddlefrontal","#641900","cortical",7,13,100.4,164.13,160.9,"Default","DMN",205,62,78,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-caudalmiddlefrontal ↔ lh-parahippocampal","DMN - SUB","caudal middle frontal - parahippocampal","Decreased"
44,60,52,68,-0.0504219019128613,-0.0948239374338392,-0.0444020355209778,-0.513158551927932,0.513158551927932,0.134,"S3_vs_S2","Medium","Not Significant","Neither",58,"precentral","medial","lh-precentral","#3c14dc","cortical",2,3,102.3,169.93,138.64,"Somatomotor","SM",70,130,180,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-precentral ↔ lh-parahippocampal","SM - SUB","precentral - parahippocampal","Decreased"
45,60,53,68,-0.0112209764805988,-0.0397663738138775,-0.0285453973332786,-0.329901874719957,0.329901874719957,0.188,"S3_vs_S2","Small","Not Significant","Neither",59,"paracentral","medial","lh-paracentral","#3cdc3c","cortical",2,3,84.394,136.23,120.12,"Somatomotor","SM",70,130,180,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-paracentral ↔ lh-parahippocampal","SM - SUB","paracentral - parahippocampal","Decreased"
46,60,54,68,-0.0508480819988063,-0.0387088639395188,0.0121392180592875,0.140294098857209,0.140294098857209,0.754,"S3_vs_S2","Negligible","Not Significant","Neither",60,"rostral anterior cingulate","medial","lh-rostralanteriorcingulate","#50148c","cortical",7,16,143.99,133.99,186.86,"Default","DMN",205,62,78,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-rostralanteriorcingulate ↔ lh-parahippocampal","DMN - SUB","rostral anterior cingulate - parahippocampal","Increased"
47,60,55,68,-0.0962921308560439,-0.0750268338648806,0.0212652969911633,0.245765061945126,0.245765061945126,0.54,"S3_vs_S2","Small","Not Significant","Neither",61,"caudal anterior cingulate","medial","lh-caudalanteriorcingulate","#7d64a0","cortical",4,8,120.35,133.99,169.08,"Ventral Attention","VA",196,58,250,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-caudalanteriorcingulate ↔ lh-parahippocampal","VA - SUB","caudal anterior cingulate - parahippocampal","Increased"
48,60,56,68,-0.0735399954871998,-0.0903476438984925,-0.0168076484112927,-0.194247592905462,0.194247592905462,0.559,"S3_vs_S2","Negligible","Not Significant","Neither",62,"posterior cingulate","medial","lh-posteriorcingulate","#dcb4dc","cortical",7,7,107.34,134.57,126.56,"Default","DMN",205,62,78,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-posteriorcingulate ↔ lh-parahippocampal","DMN - SUB","posterior cingulate - parahippocampal","Decreased"
49,60,57,68,0.00777104529075158,-0.0225493378712454,-0.030320383161997,-0.350415554934627,0.350415554934627,0.038,"S3_vs_S2","Small","Marginally Significant","Significant Only",63,"isthmus cingulate","medial","lh-isthmuscingulate","#8c148c","cortical",7,16,128.46,137.51,102.13,"Default","DMN",205,62,78,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-isthmuscingulate ↔ lh-parahippocampal","DMN - SUB","isthmus cingulate - parahippocampal","Decreased"
50,60,58,68,-0.0263201871718023,-0.0673642231664158,-0.0410440359946135,-0.474349831694606,0.474349831694606,0.186,"S3_vs_S2","Small","Not Significant","Neither",64,"postcentral","medial","lh-postcentral","#dc1414","cortical",2,4,106.23,175.93,124.67,"Somatomotor","SM",70,130,180,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-postcentral ↔ lh-parahippocampal","SM - SUB","postcentral - parahippocampal","Decreased"
51,60,59,68,-0.0724426339080596,-0.0652720322455873,0.0071706016624723,0.082871326109089,0.082871326109089,0.839,"S3_vs_S2","Negligible","Not Significant","Neither",65,"supramarginal","lateral","lh-supramarginal","#50a014","cortical",4,7,116.5,183.51,112.47,"Ventral Attention","VA",196,58,250,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-supramarginal ↔ lh-parahippocampal","VA - SUB","supramarginal - parahippocampal","Increased"
52,60,60,68,-0.0276399241434044,-0.0251002147929143,0.00253970935049011,0.0293516627632893,0.0293516627632893,0.889,"S3_vs_S2","Negligible","Not Significant","Neither",66,"superior parietal","medial","lh-superiorparietal","#14b48c","cortical",3,5,96.742,151.13,81.14,"Dorsal Attention","DA",0,118,14,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-superiorparietal ↔ lh-parahippocampal","DA - SUB","superior parietal - parahippocampal","Increased"
53,60,61,68,-0.0363787601389146,-0.0336558080200004,0.00272295211891416,0.0314694168840734,0.0314694168840734,0.935,"S3_vs_S2","Negligible","Not Significant","Neither",67,"inferior parietal","lateral","lh-inferiorparietal","#dc3cdc","cortical",7,16,115.69,172.91,80.728,"Default","DMN",205,62,78,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-inferiorparietal ↔ lh-parahippocampal","DMN - SUB","inferior parietal - parahippocampal","Increased"
54,60,62,68,-0.0279266514402716,-0.0491912563597568,-0.0212646049194852,-0.245757063606851,0.245757063606851,0.303,"S3_vs_S2","Small","Not Significant","Neither",68,"precuneus","medial","lh-precuneus","#a08cb4","cortical",7,11,109.82,137.68,87.548,"Default","DMN",205,62,78,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-precuneus ↔ lh-parahippocampal","DMN - SUB","precuneus - parahippocampal","Decreased"
55,60,63,68,-0.006749992035376,-0.020957582093254,-0.014207590057878,-0.164198470969689,0.164198470969689,0.637,"S3_vs_S2","Negligible","Not Significant","Neither",69,"cuneus","medial","lh-cuneus","#dc1464","cortical",1,2,127.28,134.01,66.909,"Visual","VIS",120,18,134,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-cuneus ↔ lh-parahippocampal","VIS - SUB","cuneus - parahippocampal","Decreased"
56,60,64,68,0.0367478039811394,0.00839780021587556,-0.0283500037652638,-0.327643692651454,0.327643692651454,0.445,"S3_vs_S2","Small","Not Significant","Neither",70,"pericalcarine","medial","lh-pericalcarine","#78643c","cortical",1,2,141.41,137.45,62.954,"Visual","VIS",120,18,134,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-pericalcarine ↔ lh-parahippocampal","VIS - SUB","pericalcarine - parahippocampal","Decreased"
57,60,65,68,0.0764061682862628,0.0599230809676994,-0.0164830873185634,-0.190496609456101,0.190496609456101,0.685,"S3_vs_S2","Negligible","Not Significant","Neither",71,"lateral occipital","medial","lh-lateraloccipital","#141e8c","cortical",1,1,144.35,157.72,56.414,"Visual","VIS",120,18,134,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-lateraloccipital ↔ lh-parahippocampal","VIS - SUB","lateral occipital - parahippocampal","Decreased"
58,60,66,68,0.0817434751641097,0.0398694339493266,-0.0418740412147831,-0.483942281046926,0.483942281046926,0.356,"S3_vs_S2","Small","Not Significant","Neither",72,"lingual","medial","lh-lingual","#e18c8c","cortical",1,2,151.27,143.12,79.809,"Visual","VIS",120,18,134,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-lingual ↔ lh-parahippocampal","VIS - SUB","lingual - parahippocampal","Decreased"
59,60,67,68,0.190949920779851,0.139853526790863,-0.051096393988988,-0.590525890096643,0.590525890096643,0.433,"S3_vs_S2","Medium","Not Significant","Neither",73,"fusiform","medial","lh-fusiform","#b4dc8c","cortical",1,1,170.63,161.61,106.15,"Visual","VIS",120,18,134,74,"parahippocampal","medial","lh-parahippocampal","#14dc3c","cortical",8,18,164.28,151.4,116.28,"Subcortical","SUB",255,255,0,"lh-fusiform ↔ lh-parahippocampal","VIS - SUB","fusiform - parahippocampal","Decreased"
1,61,1,69,0.00881084453900734,0.0198581577920311,0.0110473132530238,0.127674851053565,0.127674851053565,0.712,"S3_vs_S2","Negligible","Not Significant","Neither",0,"lateral orbitofrontal","medial","rh-lateralorbitofrontal","#000000","cortical",5,10,166.42,105.56,175.97,"Limbic","LS",220,248,164,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-lateralorbitofrontal ↔ lh-entorhinal","LS - LS","lateral orbitofrontal - entorhinal","Increased"
2,61,2,69,-0.0507618818763167,-0.0302126649159798,0.0205492169603369,0.237489256852591,0.237489256852591,0.599,"S3_vs_S2","Small","Not Significant","Neither",1,"pars orbitalis","lateral","rh-parsorbitalis","#146432","cortical",7,17,161.1,83.404,181.14,"Default","DMN",205,62,78,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-parsorbitalis ↔ lh-entorhinal","DMN - LS","pars orbitalis - entorhinal","Increased"
3,61,3,69,-0.00934029324723613,0.00836440619244419,0.0177046994396803,0.204614897046629,0.204614897046629,0.475,"S3_vs_S2","Small","Not Significant","Neither",2,"frontal pole","medial","rh-frontalpole","#640064","cortical",5,10,157.01,117.77,211.57,"Limbic","LS",220,248,164,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-frontalpole ↔ lh-entorhinal","LS - LS","frontal pole - entorhinal","Increased"
4,61,4,69,0.0194208037689799,0.0100172500575142,-0.00940355371146566,-0.108677765533349,0.108677765533349,0.838,"S3_vs_S2","Negligible","Not Significant","Neither",3,"medial orbitofrontal","medial","rh-medialorbitofrontal","#c8234b","cortical",5,10,162.58,123.5,184.02,"Limbic","LS",220,248,164,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-medialorbitofrontal ↔ lh-entorhinal","LS - LS","medial orbitofrontal - entorhinal","Decreased"
5,61,5,69,-0.0778977947896576,-0.0832018855194756,-0.00530409072981801,-0.0612998815543454,0.0612998815543454,0.837,"S3_vs_S2","Negligible","Not Significant","Neither",4,"pars triangularis","lateral","rh-parstriangularis","#dc3c14","cortical",6,8,142,77.526,176.15,"Frontoparietal","FP",230,148,34,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-parstriangularis ↔ lh-entorhinal","FP - LS","pars triangularis - entorhinal","Decreased"
6,61,6,69,-0.0927704319874147,-0.0777720040045294,0.0149984279828853,0.173338260162792,0.173338260162792,0.776,"S3_vs_S2","Negligible","Not Significant","Neither",5,"pars opercularis","lateral","rh-parsopercularis","#dcb48c","cortical",6,12,128.89,81.037,161,"Frontoparietal","FP",230,148,34,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-parsopercularis ↔ lh-entorhinal","FP - LS","pars opercularis - entorhinal","Increased"
7,61,7,69,-0.0975221361950281,-0.0732666315538576,0.0242555046411706,0.280323176446804,0.280323176446804,0.639,"S3_vs_S2","Small","Not Significant","Neither",6,"rostral middle frontal","lateral","rh-rostralmiddlefrontal","#4b327d","cortical",6,8,134.57,95.262,194.35,"Frontoparietal","FP",230,148,34,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-rostralmiddlefrontal ↔ lh-entorhinal","FP - LS","rostral middle frontal - entorhinal","Increased"
8,61,8,69,-0.0524386056108491,-0.0478825697449225,0.00455603586592664,0.0526545402718318,0.0526545402718318,0.916,"S3_vs_S2","Negligible","Not Significant","Neither",7,"superior frontal","medial","rh-superiorfrontal","#14dca0","cortical",7,16,104.96,117.04,174.33,"Default","DMN",205,62,78,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-superiorfrontal ↔ lh-entorhinal","DMN - LS","superior frontal - entorhinal","Increased"
9,61,9,69,-0.05934460602682,-0.0550992262223082,0.00424537980451172,0.0490642585932364,0.0490642585932364,0.921,"S3_vs_S2","Negligible","Not Significant","Neither",8,"caudal middle frontal","lateral","rh-caudalmiddlefrontal","#641900","cortical",6,13,102.77,92.107,159.23,"Frontoparietal","FP",230,148,34,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-caudalmiddlefrontal ↔ lh-entorhinal","FP - LS","caudal middle frontal - entorhinal","Increased"
10,61,10,69,-0.0561200287133447,-0.0739402373369852,-0.0178202086236405,-0.205949847683011,0.205949847683011,0.564,"S3_vs_S2","Small","Not Significant","Neither",9,"precentral","medial","rh-precentral","#3c14dc","cortical",2,3,102.39,87.604,137.66,"Somatomotor","SM",70,130,180,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-precentral ↔ lh-entorhinal","SM - LS","precentral - entorhinal","Decreased"
11,61,11,69,-0.0200950310797834,-0.0252984623231015,-0.00520343124331815,-0.0601365502853167,0.0601365502853167,0.814,"S3_vs_S2","Negligible","Not Significant","Neither",10,"paracentral","medial","rh-paracentral","#3cdc3c","cortical",2,3,87.237,123.02,119.53,"Somatomotor","SM",70,130,180,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-paracentral ↔ lh-entorhinal","SM - LS","paracentral - entorhinal","Decreased"
12,61,12,69,-0.0478187557623305,-0.025931784735276,0.0218869710270545,0.252949807966024,0.252949807966024,0.53,"S3_vs_S2","Small","Not Significant","Neither",11,"rostral anterior cingulate","medial","rh-rostralanteriorcingulate","#50148c","cortical",7,16,145.08,123.99,181.15,"Default","DMN",205,62,78,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-rostralanteriorcingulate ↔ lh-entorhinal","DMN - LS","rostral anterior cingulate - entorhinal","Increased"
13,61,13,69,-0.10882033726831,-0.0726883239322567,0.0361320133360529,0.417581118167651,0.417581118167651,0.318,"S3_vs_S2","Small","Not Significant","Neither",12,"caudal anterior cingulate","medial","rh-caudalanteriorcingulate","#7d64a0","cortical",4,8,121.5,124.53,165.79,"Ventral Attention","VA",196,58,250,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-caudalanteriorcingulate ↔ lh-entorhinal","VA - LS","caudal anterior cingulate - entorhinal","Increased"
14,61,14,69,-0.0811240808479631,-0.0814489173523661,-0.000324836504403028,-0.00375416640829529,0.00375416640829529,0.981,"S3_vs_S2","Negligible","Not Significant","Neither",13,"posterior cingulate","medial","rh-posteriorcingulate","#dcb4dc","cortical",2,3,107.1,124.29,127.69,"Somatomotor","SM",70,130,180,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-posteriorcingulate ↔ lh-entorhinal","SM - LS","posterior cingulate - entorhinal","Decreased"
15,61,15,69,-0.0415818014752954,-0.0258345601895901,0.0157472412857052,0.181992366796212,0.181992366796212,0.39,"S3_vs_S2","Negligible","Not Significant","Neither",14,"isthmus cingulate","medial","rh-isthmuscingulate","#8c148c","cortical",7,16,125.08,123.11,103.98,"Default","DMN",205,62,78,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-isthmuscingulate ↔ lh-entorhinal","DMN - LS","isthmus cingulate - entorhinal","Increased"
16,61,16,69,-0.0327043453512575,-0.0423348268142997,-0.00963048146304221,-0.111300391163569,0.111300391163569,0.754,"S3_vs_S2","Negligible","Not Significant","Neither",15,"postcentral","medial","rh-postcentral","#dc1414","cortical",2,4,107.64,82.426,125.71,"Somatomotor","SM",70,130,180,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-postcentral ↔ lh-entorhinal","SM - LS","postcentral - entorhinal","Decreased"
17,61,17,69,-0.0981820737419619,-0.0559578457019803,0.0422242280399815,0.487989423526198,0.487989423526198,0.232,"S3_vs_S2","Small","Not Significant","Neither",16,"supramarginal","lateral","rh-supramarginal","#50a014","cortical",4,7,116.4,75.537,113.26,"Ventral Attention","VA",196,58,250,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-supramarginal ↔ lh-entorhinal","VA - LS","supramarginal - entorhinal","Increased"
18,61,18,69,-0.0520009389562485,-0.0229954982451667,0.0290054407110818,0.335218639836862,0.335218639836862,0.196,"S3_vs_S2","Small","Not Significant","Neither",17,"superior parietal","medial","rh-superiorparietal","#14b48c","cortical",3,5,94.215,106.76,80.907,"Dorsal Attention","DA",0,118,14,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-superiorparietal ↔ lh-entorhinal","DA - LS","superior parietal - entorhinal","Increased"
19,61,19,69,-0.0679658047096287,-0.037141090178604,0.0308247145310247,0.356244160582668,0.356244160582668,0.173,"S3_vs_S2","Small","Not Significant","Neither",18,"inferior parietal","lateral","rh-inferiorparietal","#dc3cdc","cortical",7,16,117.83,83.744,82.615,"Default","DMN",205,62,78,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-inferiorparietal ↔ lh-entorhinal","DMN - LS","inferior parietal - entorhinal","Increased"
20,61,20,69,-0.078972333620421,-0.0425681661607216,0.0364041674596993,0.420726429285778,0.420726429285778,0.154,"S3_vs_S2","Small","Not Significant","Neither",19,"precuneus","medial","rh-precuneus","#a08cb4","cortical",7,11,110.78,120.23,88.356,"Default","DMN",205,62,78,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-precuneus ↔ lh-entorhinal","DMN - LS","precuneus - entorhinal","Increased"
21,61,21,69,-0.064139311842361,-0.0451248056700698,0.0190145061722912,0.21975245815899,0.21975245815899,0.559,"S3_vs_S2","Small","Not Significant","Neither",20,"cuneus","medial","rh-cuneus","#dc1464","cortical",1,2,126.55,120.01,67.225,"Visual","VIS",120,18,134,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-cuneus ↔ lh-entorhinal","VIS - LS","cuneus - entorhinal","Increased"
22,61,22,69,-0.0449795129825386,-0.0539323066461407,-0.00895279366360205,-0.103468288744399,0.103468288744399,0.803,"S3_vs_S2","Negligible","Not Significant","Neither",21,"pericalcarine","medial","rh-pericalcarine","#78643c","cortical",1,2,141.12,116.39,66.125,"Visual","VIS",120,18,134,75,"entorhinal","medial","lh-entorhinal","#dc140a","cortical",5,9,180.07,152.26,144.28,"Limbic","LS",220,248,164,"rh-pericalcarine ↔ lh-entorhinal","VIS - LS","pericalcarine - entorhinal","Decreased"
